"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.12089026624774e-06,7,104,14.9521097834205,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," IKBKB  IL6  NFKB1  PIK3R1  MAPK8  PTGS2  SRC"
1.38658462317255e-06,5,36,30.8535598705502,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  HK1  HK2  PYGB  HKDC1"
1.41705658701931e-06,11,354,6.9028303439197,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," CREB1  EGFR  FOXO3  IKBKB  IL6  IL6R  NFKB1  PIK3R1  PRKCA  BRCA1  TP53"
1.79415826919887e-06,6,70,19.0410540915395,"Path:hsa05120 Epithelial cell signaling in Helicobacter pylori infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05120 "," EGFR  IKBKB  NFKB1  MAPK8  SRC  CASP3"
1.89784734673766e-06,7,113,13.761233782971,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  PIK3R1  PLCB2  PRKACB  PRKCA  PRKCG"
2.63130152251447e-06,6,75,17.7716504854369,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP2C9  CYP2E1  CYP3A4  GSTM1  GSTP1  CBR1"
2.63130152251447e-06,6,75,17.7716504854369,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  PIK3R1  PRKCA  PRKCG  BAX  TP53"
2.93084165075919e-06,7,121,12.8514001444275,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CREB1  FOXO1  FOXO3  SIRT1  PRKAG2  PIK3R1  PRKAG1"
2.97101053657543e-06,11,384,6.36354672330097,"Path:hsa05010 Alzheimer disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05010 "," CTNNB1  GRIN2A  IKBKB  IL6  NFKB1  PIK3R1  PLCB2  MAPK8  PTGS2  TRAF2  CASP3"
4.59545149425615e-06,8,186,9.55465079862199,"Path:hsa05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?hsa05034 "," CREB1  GNAS  GRIN2A  PDYN  PRKACB  H4C4  H4C6  H4C2"
4.99267278102894e-06,5,47,23.6325139434001,"Path:hsa04973 Carbohydrate digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04973 "," HK1  HK2  PIK3R1  PLCB2  HKDC1"
5.94577570349063e-06,8,193,9.20810905981186,"Path:hsa05202 Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," FOXO1  IL6  MEN1  KMT2A  NFKB1  BAX  TP53  RUNX2"
8.98356029515305e-06,5,53,20.9571350064114,"Path:hsa04961 Endocrine and other factor-regulated calcium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04961 "," GNAS  PLCB2  PRKACB  PRKCA  PRKCG"
1.18900473094162e-05,6,98,13.6007529225282,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," EGFR  PIK3R1  PRKCA  PRKCG  MAPK8  RAC2"
1.49378055422249e-05,7,156,9.96807318894697,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," FOXO1  FOXO3  SIRT1  IL6  NFKB1  PIK3R1  TP53"
1.67824787228053e-05,7,159,9.77999633632533,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," PARP1  MAPK8  BAX  PYGB  STAT3  STAT5B  TRAF2"
2.07821214255593e-05,4,30,29.6194174757282,"Path:hsa01523 Antifolate resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01523 "," IKBKB  IL6  NFKB1  SHMT2"
2.15954168793342e-05,9,306,6.53369503141062,"Path:hsa05016 Huntington disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05016 "," CREB1  CREBBP  EP300  PLCB2  MAPK8  BAX  TP53  TRAF2  CASP3"
2.35466887129765e-05,5,65,17.0881254667662,"Path:hsa04927 Cortisol synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04927 "," CREB1  GNAS  PLCB2  POMC  PRKACB"
2.66745495083752e-05,6,114,11.6918753193664,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  PIK3R1  PRKCA  PRKCG  RAC2  RAP1A"
2.66745495083752e-05,6,114,11.6918753193664,"Path:hsa04724 Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," GNAS  GRIN2A  PLCB2  PRKACB  PRKCA  PRKCG"
2.66745495083752e-05,5,67,16.5780321692508,"Path:hsa05221 Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05221 "," IKBKB  NFKB1  PIK3R1  STAT3  STAT5B"
2.82338392472198e-05,5,68,16.3342375785266,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," FYN  PIK3R1  PRKCA  MAPK8  RAC2"
2.82338392472198e-05,5,68,16.3342375785266,"Path:hsa05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05211 "," CREBBP  CRK  EP300  PIK3R1  RAP1A"
2.87762363287903e-05,4,33,26.9267431597529,"Path:hsa00051 Fructose and mannose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00051 "," AKR1B1  HK1  HK2  HKDC1"
2.98574752275863e-05,5,69,16.0975094976783,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP2C9  CYP2E1  CYP3A4  GSTM1  GSTP1"
3.3917042609819e-05,8,249,7.13720903029594,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," CTNNB1  IKBKB  IL6  NFKB1  MAPK8  BAX  TRAF2  CASP3"
3.79921264128962e-05,7,183,8.49737386598759,"Path:hsa04621 NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04621 "," IKBKB  IL6  NFKB1  PLCB2  MAPK8  TRAF2  BRCC3"
4.44085415751109e-05,4,37,24.015743899239,"Path:hsa05143 African trypanosomiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05143 "," IL6  PLCB2  PRKCA  PRKCG"
4.64235341499565e-05,5,76,14.614844149208,"Path:hsa04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04971 "," GNAS  PLCB2  PRKACB  PRKCA  PRKCG"
5.23159898838622e-05,6,130,10.2528752800597,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," FYN  PIK3R1  PRKCA  PRKCG  RAC2  CASP3"
5.36949146197787e-05,4,39,22.7841672890217,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," GCSH  PSPH  SRR  SHMT2"
6.51693510606582e-05,4,41,21.6727444944352,"Path:hsa03440 Homologous recombination","http://www.genome.jp/kegg-bin/show_pathway?hsa03440 "," RAD51  RAD52  BRCA1  BRCC3"
9.59519997637551e-05,5,89,12.4800916330315,"Path:hsa04727 GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," GAD1  PRKACB  PRKCA  PRKCG  SRC"
9.59519997637551e-05,5,89,12.4800916330315,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," EGFR  IKBKB  NFKB1  PIK3R1  STAT3"
0.000100477977121618,6,147,9.06716861501882,"Path:hsa05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," CTNNB1  EGFR  PIK3R1  BAX  BRCA1  TP53"
0.000102854522503745,6,148,9.00590396221464,"Path:hsa04072 Phospholipase D signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04072 "," EGFR  FYN  GNAS  PIK3R1  PLCB2  PRKCA"
0.000102854522503745,6,148,9.00590396221464,"Path:hsa04723 Retrograde endocannabinoid signaling","http://www.genome.jp/kegg-bin/show_pathway?hsa04723 "," PLCB2  PRKACB  PRKCA  PRKCG  MAPK8  PTGS2"
0.000103713123005096,5,91,12.205803904833,"Path:hsa04970 Salivary secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04970 "," GNAS  PLCB2  PRKACB  PRKCA  PRKCG"
0.00013872545622,5,97,11.4508057251526,"Path:hsa04070 Phosphatidylinositol signaling system","http://www.genome.jp/kegg-bin/show_pathway?hsa04070 "," CDIPT  PIK3R1  PLCB2  PRKCA  PRKCG"
0.00013872545622,5,97,11.4508057251526,"Path:hsa04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04666 "," CRK  PIK3R1  PRKCA  PRKCG  RAC2"
0.000174912085446237,5,102,10.8894917190177,"Path:hsa04972 Pancreatic secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04972 "," GNAS  PLCB2  PRKCA  PRKCG  RAP1A"
0.000180674924404241,5,103,10.7837684984447,"Path:hsa04620 Toll-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04620 "," IKBKB  IL6  NFKB1  PIK3R1  MAPK8"
0.000180674924404241,5,103,10.7837684984447,"Path:hsa04660 T cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04660 "," FYN  IKBKB  NFKB1  PIK3R1  MAPK8"
0.000186571180944785,7,240,6.47924757281553,"Path:hsa04020 Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," EGFR  GNAS  GRIN2A  PLCB2  PRKACB  PRKCA  PRKCG"
0.000186571180944785,5,104,10.6800784167289,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," PARP1  IKBKB  NFKB1  PTGS2  TRAF2"
0.000201151093011892,6,169,7.8868271385075,"Path:hsa04530 Tight junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04530 "," PRKAG2  PRKACB  PRKAG1  MAPK8  RAP1A  SRC"
0.000261017823137777,5,112,9.91721567267684,"Path:hsa05145 Toxoplasmosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05145 "," IKBKB  NFKB1  MAPK8  STAT3  CASP3"
0.000261022537485827,4,60,14.8097087378641,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," GNAS  PLCB2  PRKCA  PRKCG"
0.000261022537485827,4,60,14.8097087378641,"Path:hsa05416 Viral myocarditis","http://www.genome.jp/kegg-bin/show_pathway?hsa05416 "," ABL1  FYN  RAC2  CASP3"
0.00028480082983415,6,181,7.36394357131363,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," ABL1  FYN  PIK3R1  PRKCA  RAC2  SRC"
0.000328957818701485,2,5,88.8582524271845,"Path:hsa00524 Neomycin kanamycin and gentamicin biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00524 "," HK1  HK2"
0.000328957818701485,4,64,13.8841019417476,"Path:hsa04929 GnRH secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04929 "," PIK3R1  PLCB2  PRKCA  PRKCG"
0.000437123273917232,4,69,12.8780075981427,"Path:hsa04924 Renin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04924 "," CREB1  GNAS  PLCB2  PRKACB"
0.000459079493904987,4,70,12.6940360610264,"Path:hsa04622 RIG-I-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04622 "," IKBKB  NFKB1  MAPK8  TRAF2"
0.00050833258127476,4,72,12.3414239482201,"Path:hsa05218 Melanoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05218 "," EGFR  PIK3R1  BAX  TP53"
0.000528018567717763,3,30,22.2145631067961,"Path:hsa00591 Linoleic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00591 "," CYP2C9  CYP2E1  CYP3A4"
0.000529254140382314,4,73,12.1723633461897,"Path:hsa04115 p53 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04115 "," BAX  TP53  TP73  CASP3"
0.000559769788956863,5,134,8.28901608462542,"Path:hsa04270 Vascular smooth muscle contraction","http://www.genome.jp/kegg-bin/show_pathway?hsa04270 "," GNAS  PLCB2  PRKACB  PRKCA  PRKCG"
0.000609823729417571,4,76,11.6918753193664,"Path:hsa05133 Pertussis","http://www.genome.jp/kegg-bin/show_pathway?hsa05133 "," IL6  NFKB1  MAPK8  CASP3"
0.00062331806815762,3,32,20.8261529126214,"Path:hsa04215 Apoptosis-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04215 "," MAPK8  BAX  CASP3"
0.00062331806815762,9,495,4.03901147396293,"Path:hsa05168 Herpes simplex virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05168 "," IKBKB  IL6  NFKB1  PIK3R1  BAX  SRC  TP53  TRAF2  CASP3"
0.000629374886529746,4,77,11.5400327827512,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," CRK  CTNNB1  PIK3R1  SRC"
0.00068980576645933,4,79,11.247880054074,"Path:hsa00983 Drug metabolism-other enzymes","http://www.genome.jp/kegg-bin/show_pathway?hsa00983 "," CYP2E1  CYP3A4  GSTM1  GSTP1"
0.000731343798433417,3,34,19.6010850942319,"Path:hsa04710 Circadian rhythm","http://www.genome.jp/kegg-bin/show_pathway?hsa04710 "," CREB1  PRKAG2  PRKAG1"
0.000749565990633535,4,81,10.9701546206401,"Path:hsa04662 B cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04662 "," IKBKB  NFKB1  PIK3R1  RAC2"
0.000840101149889544,5,148,7.5049199685122,"Path:hsa05226 Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," CTNNB1  EGFR  PIK3R1  BAX  TP53"
0.000861104534825245,5,149,7.4545513781195,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," CREB1  GNAS  PLCB2  PRKACB  PRKCA"
0.000907755471205779,3,37,18.0118079244293,"Path:hsa01250 Biosynthesis of nucleotide sugars","http://www.genome.jp/kegg-bin/show_pathway?hsa01250 "," HK1  HK2  HKDC1"
0.000907755471205779,3,37,18.0118079244293,"Path:hsa04960 Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04960 "," PIK3R1  PRKCA  PRKCG"
0.000907755471205779,3,37,18.0118079244293,"Path:hsa05216 Thyroid cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05216 "," CTNNB1  BAX  TP53"
0.000941166000894214,6,232,5.74514563106796,"Path:hsa04714 Thermogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04714 "," CREB1  GCG  GNAS  PRKAG2  PRKACB  PRKAG1"
0.00111691352781574,4,91,9.76464312386642,"Path:hsa05032 Morphine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05032 "," GNAS  PRKACB  PRKCA  PRKCG"
0.00115706814159326,4,92,9.65850569860701,"Path:hsa04658 Th1 and Th2 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04658 "," IKBKB  NFKB1  MAPK8  STAT5B"
0.00120146659976813,3,41,16.2545583708264,"Path:hsa05219 Bladder cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05219 "," EGFR  SRC  TP53"
0.00145005261529886,5,169,6.57235594875625,"Path:hsa04141 Protein processing in endoplasmic reticulum","http://www.genome.jp/kegg-bin/show_pathway?hsa04141 "," AMFR  NFE2L2  MAPK8  BAX  TRAF2"
0.0014616625878647,3,44,15.146293027361,"Path:hsa04962 Vasopressin-regulated water reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04962 "," CREB1  GNAS  PRKACB"
0.00198939008174543,3,49,13.6007529225282,"Path:hsa00520 Amino sugar and nucleotide sugar metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00520 "," HK1  HK2  HKDC1"
0.00209783998835776,3,50,13.3287378640777,"Path:hsa05110 Vibrio cholerae infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05110 "," GNAS  PRKACB  PRKCA"
0.00220950554545432,3,51,13.0673900628212,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," GNAS  PRKACB  PTGS2"
0.00301136538757229,3,57,11.6918753193664,"Path:hsa00480 Glutathione metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00480 "," G6PD  GSTM1  GSTP1"
0.00301136538757229,3,57,11.6918753193664,"Path:hsa05134 Legionellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05134 "," IL6  NFKB1  CASP3"
0.00350958374193705,4,126,7.05224225612575,"Path:hsa04110 Cell cycle","http://www.genome.jp/kegg-bin/show_pathway?hsa04110 "," CREBBP  EP300  ABL1  TP53"
0.00378844586952174,3,62,10.7489821484497,"Path:hsa03250 Viral life cycle-HIV-1","http://www.genome.jp/kegg-bin/show_pathway?hsa03250 "," PSIP1  CREBBP  EP300"
0.00392279333052279,3,63,10.5783633841886,"Path:hsa04623 Cytosolic DNA-sensing pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04623 "," IKBKB  IL6  NFKB1"
0.00392279333052279,3,63,10.5783633841886,"Path:hsa05217 Basal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05217 "," CTNNB1  BAX  TP53"
0.0040781540358363,5,217,5.11856292783321,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," CRK  EGFR  PIK3R1  RAC2  SRC"
0.00424181983576884,3,65,10.2528752800597,"Path:hsa05321 Inflammatory bowel disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05321 "," IL6  NFKB1  STAT3"
0.00435808251028723,4,135,6.58209277238403,"Path:hsa05322 Systemic lupus erythematosus","http://www.genome.jp/kegg-bin/show_pathway?hsa05322 "," GRIN2A  H4C4  H4C6  H4C2"
0.00457387891936501,3,67,9.9468193015505,"Path:hsa00010 Glycolysis/Gluconeogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00010 "," HK1  HK2  HKDC1"
0.00466585619506316,4,138,6.43900379907134,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," PRKAG2  PLCB2  PRKACB  PRKAG1"
0.00472031595322361,3,68,9.80054254711593,"Path:hsa00830 Retinol metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00830 "," CYP2C9  CYP3A4  ALDH1A1"
0.00511332685275929,4,142,6.2576234103651,"Path:hsa04120 Ubiquitin mediated proteolysis","http://www.genome.jp/kegg-bin/show_pathway?hsa04120 "," BRCA1  UBA52  UBB  UBC"
0.00521580921458603,4,143,6.21386380609681,"Path:hsa04550 Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," CTNNB1  IL6ST  PIK3R1  STAT3"
0.00589684917013337,3,74,9.00590396221464,"Path:hsa01230 Biosynthesis of amino acids","http://www.genome.jp/kegg-bin/show_pathway?hsa01230 "," PSPH  SHMT2  TKT"
0.00686378899843658,4,155,5.73279047917319,"Path:hsa04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04150 "," IKBKB  PIK3R1  PRKCA  PRKCG"
0.00714343712631177,4,157,5.65976130109455,"Path:hsa04390 Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," CTNNB1  WWTR1  LATS2  TP73"
0.0077482175460623,2,26,17.0881254667662,"Path:hsa00790 Folate biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00790 "," AKR1B1  CBR1"
0.0077482175460623,6,364,3.66174117144991,"Path:hsa05014 Amyotrophic lateral sclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05014 "," HDAC6  GRIN2A  BAX  TP53  TRAF2  CASP3"
0.00950195446288277,2,29,15.3203883495146,"Path:hsa04392 Hippo signaling pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04392 "," WWTR1  LATS2"
0.00955047197057518,3,89,7.48805497981892,"Path:hsa04976 Bile secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04976 "," CYP3A4  GNAS  PRKACB"
0.00979967263058403,3,90,7.40485436893204,"Path:hsa05410 Hypertrophic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05410 "," IL6  PRKAG2  PRKAG1"
0.00995387207706924,2,30,14.8097087378641,"Path:hsa00030 Pentose phosphate pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa00030 "," G6PD  TKT"
0.00995387207706924,2,30,14.8097087378641,"Path:hsa00630 Glyoxylate and dicarboxylate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00630 "," GCSH  SHMT2"
0.0125250837759909,3,99,6.73168578993822,"Path:hsa04061 Viral protein interaction with cytokine and cytokine receptor","http://www.genome.jp/kegg-bin/show_pathway?hsa04061 "," IL6  IL6R  IL6ST"
0.0135138330265439,3,102,6.53369503141062,"Path:hsa04914 Progesterone-mediated oocyte maturation","http://www.genome.jp/kegg-bin/show_pathway?hsa04914 "," PIK3R1  PRKACB  MAPK8"
0.0139625251481057,2,36,12.3414239482201,"Path:hsa00760 Nicotinate and nicotinamide metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00760 "," SIRT1  NUDT12"
0.0291010788499663,5,362,3.06830982138068,"Path:hsa04080 Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," GCG  GRIN2A  PDYN  POMC  TSHR"
0.0298141062794771,2,54,8.22761596548004,"Path:hsa03460 Fanconi anemia pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03460 "," RAD51  BRCA1"
0.0311614933686951,3,141,4.72650278868003,"Path:hsa04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04140 "," PIK3R1  PRKACB  MAPK8"
0.0319768245856613,1,6,37.0242718446602,"Path:hsa00470 D-Amino acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00470 "," SRR"
0.0346433265967013,2,59,7.53036037518512,"Path:hsa04330 Notch signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04330 "," CREBBP  EP300"
0.0376060543941918,2,62,7.16598809896649,"Path:hsa00140 Steroid hormone biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00140 "," CYP2E1  CYP3A4"
0.0376060543941918,2,62,7.16598809896649,"Path:hsa00561 Glycerolipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00561 "," AKR1B1  GLA"
0.0385486301959572,2,63,7.05224225612575,"Path:hsa00310 Lysine degradation","http://www.genome.jp/kegg-bin/show_pathway?hsa00310 "," KMT2A  EHMT1"
0.0539386217452524,2,76,5.84593765968319,"Path:hsa05140 Leishmaniasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05140 "," NFKB1  PTGS2"
0.0614978431543357,2,82,5.41818612360881,"Path:hsa04146 Peroxisome","http://www.genome.jp/kegg-bin/show_pathway?hsa04146 "," EPHX2  NUDT12"
0.0652452134987738,2,85,5.2269560251285,"Path:hsa04742 Taste transduction","http://www.genome.jp/kegg-bin/show_pathway?hsa04742 "," PLCB2  PRKACB"
0.0657460612016851,1,13,17.0881254667662,"Path:hsa03450 Non-homologous end-joining","http://www.genome.jp/kegg-bin/show_pathway?hsa03450 "," XRCC6"
0.0751858390513521,1,15,14.8097087378641,"Path:hsa00603 Glycosphingolipid biosynthesis-globo and isoglobo series","http://www.genome.jp/kegg-bin/show_pathway?hsa00603 "," GLA"
0.0753888708667469,2,93,4.77732539931099,"Path:hsa04350 TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04350 "," CREBBP  EP300"
0.0789653970833443,1,16,13.8841019417476,"Path:hsa00430 Taurine and hypotaurine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00430 "," GAD1"
0.0789653970833443,2,96,4.62803398058252,"Path:hsa05414 Dilated cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05414 "," GNAS  PRKACB"
0.0829210269905668,2,99,4.48779052662548,"Path:hsa04640 Hematopoietic cell lineage","http://www.genome.jp/kegg-bin/show_pathway?hsa04640 "," IL6  IL6R"
0.0969642932810381,1,20,11.1072815533981,"Path:hsa00670 One carbon pool by folate","http://www.genome.jp/kegg-bin/show_pathway?hsa00670 "," SHMT2"
0.128339321541422,1,27,8.22761596548004,"Path:hsa00650 Butanoate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00650 "," GAD1"
0.132849315366403,2,132,3.36584289496911,"Path:hsa04142 Lysosome","http://www.genome.jp/kegg-bin/show_pathway?hsa04142 "," GAA  GLA"
0.144798690453137,1,31,7.16598809896649,"Path:hsa00410 beta-Alanine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00410 "," GAD1"
0.152804762752444,1,33,6.73168578993822,"Path:hsa03410 Base excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03410 "," PARP1"
0.160665241219048,1,35,6.34701803051318,"Path:hsa00040 Pentose and glucuronate interconversions","http://www.genome.jp/kegg-bin/show_pathway?hsa00040 "," AKR1B1"
0.160804900629068,3,294,2.26679215375471,"Path:hsa04060 Cytokine-cytokine receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04060 "," IL6  IL6R  IL6ST"
0.167663089037876,1,37,6.00393597480976,"Path:hsa00250 Alanine aspartate and glutamate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00250 "," GAD1"
0.179313727423666,1,40,5.55364077669903,"Path:hsa05033 Nicotine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05033 "," GRIN2A"
0.182621228724038,1,41,5.41818612360881,"Path:hsa04216 Ferroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04216 "," TP53"
0.184901838822401,2,166,2.67645338636098,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," CREB1  PLCB2"
0.185101711410328,1,42,5.28918169209431,"Path:hsa05332 Graft-versus-host disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05332 "," IL6"
0.188307685823469,1,43,5.16617746669677,"Path:hsa04940 Type I diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?hsa04940 "," GAD1"
