"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.80945077075263e-06,7,112,13.1198394495413,"Path:hsa05145 Toxoplasmosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05145 "," ITGB1  JAK2  MAPK8  MAPK9  RELA  STAT3  CASP3"
3.13626096394447e-06,7,114,12.8896668276195,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  ITGB1  PLCG1  PRKCA  PRKCG  RAC2  RAP1B"
3.78872225413944e-06,8,169,9.93691981977091,"Path:hsa04530 Tight junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04530 "," ERBB2  ITGB1  JUN  PCNA  PRKAG2  PRKACG  MAPK8  MAPK9"
3.85632465759257e-06,6,75,16.7933944954128,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP1A1  CYP2A13  CYP3A4  HPGDS  GSTM1  GSTP1"
3.85632465759257e-06,6,75,16.7933944954128,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  SHC4  PLCG1  PRKCA  PRKCG  TP53"
5.10573041461064e-06,10,306,6.86004677100198,"Path:hsa05016 Huntington disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05016 "," CREB1  CREBBP  EP300  GNAQ  PLCB2  MAPK8  MAPK9  TP53  TRAF2  CASP3"
5.26964602756879e-06,7,124,11.8501775673276,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," FYN  GNAQ  ITGB1  PLCB2  PPP1CA  PRKACG  RAP1B"
5.81236487062148e-06,7,126,11.6620795107034,"Path:hsa04110 Cell cycle","http://www.genome.jp/kegg-bin/show_pathway?hsa04110 "," CREBBP  EP300  ABL1  ATM  PCNA  TP53  YWHAB"
6.50311194677709e-06,8,183,9.17671830350429,"Path:hsa04621 NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04621 "," IL6  JUN  PLCB2  MAPK8  MAPK9  RELA  TRAF2  BRCC3"
7.03414965631302e-06,7,130,11.3032462949894,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," FYN  SHC4  PLCG1  PRKCA  PRKCG  RAC2  CASP3"
9.35655988138949e-06,6,88,14.3125521267723,"Path:hsa04540 Gap junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04540 "," EGFR  GNAQ  PLCB2  PRKACG  PRKCA  PRKCG"
9.39919450966999e-06,8,193,8.70124067119837,"Path:hsa05202 Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," FOXO1  IL6  MEN1  KMT2A  ATM  RELA  TP53  H3C11"
9.8235162895757e-06,6,89,14.1517369343367,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," EGFR  JAK2  JUN  PLCG1  RELA  STAT3"
1.18133608187671e-05,9,266,7.1024694764434,"Path:hsa05012 Parkinson disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05012 "," NFE2L2  PLCG1  PRKACG  MAPK8  MAPK9  TP53  UBA52  UBC  CASP3"
1.18133608187671e-05,6,92,13.6902672516953,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," ITGB1  PTGS2  RELA  TP53  TRAF2  CASP3"
1.19492582739993e-05,5,53,19.8035312445906,"Path:hsa04961 Endocrine and other factor-regulated calcium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04961 "," GNAQ  PLCB2  PRKACG  PRKCA  PRKCG"
1.43294941871938e-05,9,273,6.92035487448331,"Path:hsa05020 Prion disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05020 "," CREB1  FYN  GRIN2A  IL6  PRKACG  MAPK8  MAPK9  RAC2  CASP3"
1.48248416877803e-05,7,147,9.99606815203146,"Path:hsa05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," CTNNB1  EGFR  ERBB2  JUN  SHC4  BRCA1  TP53"
1.98816897383214e-05,5,59,17.7896128129373,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PLCG1  PRKCA  PRKCG  PTGS2  RAC2"
2.0429322512575e-05,6,102,12.3480841878036,"Path:hsa04972 Pancreatic secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04972 "," GNAQ  PLCB2  PRKCA  PRKCG  RAP1B  CD38"
2.12666275992072e-05,7,156,9.41937191249118,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," FOXO1  SIRT1  IL6  ATM  PPP1CA  RELA  TP53"
2.12666275992072e-05,6,103,12.2281998753006,"Path:hsa04660 T cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04660 "," FYN  JUN  PLCG1  MAPK8  MAPK9  RELA"
2.2130670899339e-05,6,104,12.1106210303458,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," PARP1  ATM  PLCG1  PTGS2  RELA  TRAF2"
2.2130670899339e-05,6,104,12.1106210303458,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," IL6  JUN  MAPK8  MAPK9  PTGS2  RELA"
2.52146594073897e-05,4,30,27.9889908256881,"Path:hsa00630 Glyoxylate and dicarboxylate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00630 "," DLD  AGXT  GCSH  SHMT2"
3.01083946977517e-05,5,65,16.1474947071277,"Path:hsa04927 Cortisol synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04927 "," CREB1  GNAQ  PLCB2  POMC  PRKACG"
3.01083946977517e-05,5,65,16.1474947071277,"Path:hsa05321 Inflammatory bowel disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05321 "," IL6  JUN  RELA  STAT3  STAT4"
3.62938101521848e-05,6,114,11.0482858522453,"Path:hsa04724 Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," GNAQ  GRIN2A  PLCB2  PRKACG  PRKCA  PRKCG"
3.64439000922021e-05,7,171,8.59311121841301,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," CREBBP  EP300  IL6  JAK2  PRKCA  RELA  CASP3"
3.94480119004045e-05,5,69,15.2114080574392,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP3A4  HPGDS  GSTM1  GSTP1  AOX1"
5.13851513643996e-05,7,181,8.11835369253383,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," CDK5  ABL1  FYN  ITGB1  PLCG1  PRKCA  RAC2"
5.13851513643996e-05,8,249,6.74433513872002,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," CTNNB1  IL6  JUN  MAPK8  MAPK9  RELA  TRAF2  CASP3"
5.57683838495961e-05,4,37,22.6937763451525,"Path:hsa00250 Alanine aspartate and glutamate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00250 "," AGXT  GAD1  GLUD2  AGXT2"
6.08843225897674e-05,5,76,13.8103573153066,"Path:hsa04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04971 "," GNAQ  PLCB2  PRKACG  PRKCA  PRKCG"
6.08843225897674e-05,5,76,13.8103573153066,"Path:hsa05140 Leishmaniasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05140 "," ITGB1  JAK2  JUN  PTGS2  RELA"
8.52838647597428e-05,6,134,9.39928796385047,"Path:hsa04270 Vascular smooth muscle contraction","http://www.genome.jp/kegg-bin/show_pathway?hsa04270 "," GNAQ  PLCB2  PPP1CA  PRKACG  PRKCA  PRKCG"
0.000129543445467967,4,46,18.253689668927,"Path:hsa04930 Type II diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?hsa04930 "," HK2  HK3  MAPK8  MAPK9"
0.00014176340848563,5,91,11.5339247908055,"Path:hsa04970 Salivary secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04970 "," GNAQ  PLCB2  PRKACG  PRKCA  PRKCG"
0.000145198252658701,6,148,8.51016612943219,"Path:hsa04072 Phospholipase D signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04072 "," EGFR  FYN  SHC4  PLCB2  PLCG1  PRKCA"
0.000149663940987536,6,149,8.45305092050982,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," CREB1  GNAQ  PLCB2  PPP1CA  PRKACG  PRKCA"
0.000175195698012189,4,50,16.7933944954128,"Path:hsa00270 Cysteine and methionine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00270 "," SDS  DNMT1  AHCY  AGXT2"
0.000186799970491263,5,97,10.8204861439516,"Path:hsa04070 Phosphatidylinositol signaling system","http://www.genome.jp/kegg-bin/show_pathway?hsa04070 "," CDIPT  PLCB2  PLCG1  PRKCA  PRKCG"
0.000195607129001475,6,157,8.02232221118448,"Path:hsa04390 Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," CTNNB1  WWTR1  LATS2  PPP1CA  TP73  YWHAB"
0.000244717463366743,5,103,10.1901665627505,"Path:hsa04620 Toll-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04620 "," IL6  JUN  MAPK8  MAPK9  RELA"
0.000305034845196679,4,58,14.4770642201835,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CTNNB1  EGFR  ERBB2  TP53"
0.000343429257614495,4,60,13.994495412844,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," GNAQ  PLCB2  PRKCA  PRKCG"
0.000343429257614495,4,60,13.994495412844,"Path:hsa05416 Viral myocarditis","http://www.genome.jp/kegg-bin/show_pathway?hsa05416 "," ABL1  FYN  RAC2  CASP3"
0.000363780081833827,4,61,13.7650774552564,"Path:hsa00590 Arachidonic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00590 "," PTGES3  EPHX2  HPGDS  PTGS2"
0.000384918032203069,4,62,13.5430600769458,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," FOXO1  SIRT1  PRKAG2  PRKACG"
0.000387673595392343,2,5,83.9669724770642,"Path:hsa00524 Neomycin kanamycin and gentamicin biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00524 "," HK2  HK3"
0.000429608464762287,4,64,13.1198394495413,"Path:hsa04929 GnRH secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04929 "," GNAQ  PLCB2  PRKCA  PRKCG"
0.000492674459840838,5,121,8.67427401622564,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CREB1  FOXO1  SIRT1  GYS1  PRKAG2"
0.000532358240222854,4,68,12.3480841878036,"Path:hsa00830 Retinol metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00830 "," CYP1A1  CYP3A4  ALDH1A1  AOX1"
0.000532358240222854,4,68,12.3480841878036,"Path:hsa05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05211 "," CREBBP  EP300  JUN  RAP1B"
0.000559518664782867,4,69,12.1691264459513,"Path:hsa04924 Renin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04924 "," CREB1  GNAQ  PLCB2  PRKACG"
0.000587571779269627,4,70,11.9952817824377,"Path:hsa04622 RIG-I-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04622 "," MAPK8  MAPK9  RELA  TRAF2"
0.000647125915187886,3,30,20.9917431192661,"Path:hsa01523 Antifolate resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01523 "," IL6  RELA  SHMT2"
0.000681386190974011,4,73,11.5023249968581,"Path:hsa04115 p53 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04115 "," ATM  TP53  TP73  CASP3"
0.000705224088443409,3,31,20.3145901154188,"Path:hsa00052 Galactose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00052 "," GAA  HK2  HK3"
0.000708947527467413,4,74,11.3468881725762,"Path:hsa01230 Biosynthesis of amino acids","http://www.genome.jp/kegg-bin/show_pathway?hsa01230 "," SDS  PSPH  SHMT2  TKT"
0.000766089480136724,3,32,19.6797591743119,"Path:hsa04215 Apoptosis-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04215 "," MAPK8  MAPK9  CASP3"
0.000775293801246671,4,76,11.0482858522453,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," ABL1  SHC4  RELA  TP53"
0.000841802634931573,5,138,7.60570402871959,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," HDAC5  GNAQ  PRKAG2  PLCB2  PRKACG"
0.00088738463086794,4,79,10.6287306932993,"Path:hsa00983 Drug metabolism-other enzymes","http://www.genome.jp/kegg-bin/show_pathway?hsa00983 "," CYP3A4  GSTM1  GSTP1  GSTO1"
0.00106189907140814,3,36,17.493119266055,"Path:hsa00760 Nicotinate and nicotinamide metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00760 "," SIRT1  AOX1  NUDT12"
0.00113568117938133,5,148,7.09180510786015,"Path:hsa05226 Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," CTNNB1  EGFR  ERBB2  SHC4  TP53"
0.00136606132179026,4,89,9.43449128955778,"Path:hsa04727 GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," GAD1  PRKACG  PRKCA  PRKCG"
0.00152221945070469,3,41,15.3598120384874,"Path:hsa03440 Homologous recombination","http://www.genome.jp/kegg-bin/show_pathway?hsa03440 "," ATM  BRCA1  BRCC3"
0.00152221945070469,3,41,15.3598120384874,"Path:hsa05219 Bladder cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05219 "," EGFR  ERBB2  TP53"
0.00162427150145245,3,42,14.9941022280472,"Path:hsa00380 Tryptophan metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00380 "," CYP1A1  DLD  AOX1"
0.00183988997944547,4,97,8.65638891516126,"Path:hsa04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04666 "," PLCG1  PRKCA  PRKCG  RAC2"
0.00222932840418742,3,47,13.3989849697443,"Path:hsa04973 Carbohydrate digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04973 "," HK2  HK3  PLCB2"
0.00235637208619432,3,48,13.1198394495413,"Path:hsa00280 Valine leucine and isoleucine degradation","http://www.genome.jp/kegg-bin/show_pathway?hsa00280 "," DLD  AOX1  AGXT2"
0.00263701050327713,3,50,12.5950458715596,"Path:hsa05110 Vibrio cholerae infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05110 "," PLCG1  PRKACG  PRKCA"
0.00277658137952656,3,51,12.3480841878036,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," CYP1A1  PRKACG  PTGS2"
0.00380016706252171,3,57,11.0482858522453,"Path:hsa05134 Legionellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05134 "," IL6  RELA  CASP3"
0.00397161160792805,3,58,10.8577981651376,"Path:hsa04923 Regulation of lipolysis in adipocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04923 "," PRKACG  PTGS2  TSHR"
0.00588669745526758,4,135,6.21977573904179,"Path:hsa05322 Systemic lupus erythematosus","http://www.genome.jp/kegg-bin/show_pathway?hsa05322 "," GRIN2A  H2AC8  H3C11  H4C6"
0.00591280305650877,3,67,9.39928796385047,"Path:hsa00010 Glycolysis/Gluconeogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00010 "," DLD  HK2  HK3"
0.00713955614198737,4,143,5.87181625713736,"Path:hsa04550 Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," CTNNB1  JAK2  PAX6  STAT3"
0.0086298065409919,3,77,8.17860121529846,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," CTNNB1  ITGB1  SHC4"
0.00987514130664984,3,81,7.77471967380224,"Path:hsa04662 B cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04662 "," JUN  RAC2  RELA"
0.0101604739889604,3,82,7.67990601924368,"Path:hsa04146 Peroxisome","http://www.genome.jp/kegg-bin/show_pathway?hsa04146 "," AGXT  EPHX2  NUDT12"
0.0117475788508378,4,166,5.05825135404001,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," CREB1  GNAQ  PLCB2  PPP1CA"
0.0119034635447836,2,29,14.4770642201835,"Path:hsa04392 Hippo signaling pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04392 "," WWTR1  LATS2"
0.0123611333798316,4,169,4.96845990988546,"Path:hsa04141 Protein processing in endoplasmic reticulum","http://www.genome.jp/kegg-bin/show_pathway?hsa04141 "," NFE2L2  MAPK8  MAPK9  TRAF2"
0.0125812011507541,2,30,13.994495412844,"Path:hsa00030 Pentose phosphate pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa00030 "," G6PD  TKT"
0.0127729971916228,3,90,6.99724770642202,"Path:hsa05410 Hypertrophic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05410 "," IL6  ITGB1  PRKAG2"
0.0130951641252006,3,91,6.92035487448331,"Path:hsa05032 Morphine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05032 "," PRKACG  PRKCA  PRKCG"
0.01319383061167,7,495,2.96852932999722,"Path:hsa05168 Herpes simplex virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05168 "," IL6  JAK2  PPP1CA  RELA  TP53  TRAF2  CASP3"
0.014744102884571,2,33,12.7222685571309,"Path:hsa00051 Fructose and mannose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00051 "," HK2  HK3"
0.014744102884571,2,33,12.7222685571309,"Path:hsa03410 Base excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03410 "," PARP1  PCNA"
0.015538039770212,2,34,12.3480841878036,"Path:hsa04710 Circadian rhythm","http://www.genome.jp/kegg-bin/show_pathway?hsa04710 "," CREB1  PRKAG2"
0.0173757203975798,3,102,6.17404209390178,"Path:hsa04914 Progesterone-mediated oocyte maturation","http://www.genome.jp/kegg-bin/show_pathway?hsa04914 "," PRKACG  MAPK8  MAPK9"
0.0179125756692197,2,37,11.3468881725762,"Path:hsa01250 Biosynthesis of nucleotide sugars","http://www.genome.jp/kegg-bin/show_pathway?hsa01250 "," HK2  HK3"
0.0179125756692197,2,37,11.3468881725762,"Path:hsa04960 Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04960 "," PRKCA  PRKCG"
0.0179125756692197,2,37,11.3468881725762,"Path:hsa05216 Thyroid cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05216 "," CTNNB1  TP53"
0.0247775179972774,2,44,9.54170141784821,"Path:hsa04962 Vasopressin-regulated water reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04962 "," CREB1  PRKACG"
0.0266782862752461,2,46,9.1268448344635,"Path:hsa03420 Nucleotide excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03420 "," PCNA  XPC"
0.0266782862752461,4,217,3.86944573627024,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," EGFR  ITGB1  PPP1CA  RAC2"
0.0298881859474602,2,49,8.56805841602696,"Path:hsa00520 Amino sugar and nucleotide sugar metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00520 "," HK2  HK3"
0.0322718429155685,3,131,4.80726941662581,"Path:hsa04114 Oocyte meiosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04114 "," PPP1CA  PRKACG  YWHAB"
0.0324676249838569,4,232,3.61926605504587,"Path:hsa04714 Thermogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04714 "," CREB1  GCG  PRKAG2  PRKACG"
0.0362216327921834,1,6,34.9862385321101,"Path:hsa00470 D-Amino acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00470 "," SRR"
0.0362216327921834,1,6,34.9862385321101,"Path:hsa00750 Vitamin B6 metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00750 "," AOX1"
0.0378524949902647,5,362,2.8994120330478,"Path:hsa04080 Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," GCG  GRIN2A  PDYN  POMC  TSHR"
0.038042913437364,3,141,4.4663283232481,"Path:hsa04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04140 "," PRKACG  MAPK8  MAPK9"
0.0382665260286497,5,364,2.88348119770138,"Path:hsa05014 Amyotrophic lateral sclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05014 "," HDAC6  GRIN2A  TP53  TRAF2  CASP3"
0.0383692068690073,3,142,4.4348753068872,"Path:hsa04120 Ubiquitin mediated proteolysis","http://www.genome.jp/kegg-bin/show_pathway?hsa04120 "," BRCA1  UBA52  UBC"
0.0403995371459716,2,59,7.11584512517493,"Path:hsa04330 Notch signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04330 "," CREBBP  EP300"
0.0438324813379615,2,62,6.77153003847292,"Path:hsa00140 Steroid hormone biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00140 "," CYP1A1  CYP3A4"
0.0438324813379615,2,62,6.77153003847292,"Path:hsa03250 Viral life cycle-HIV-1","http://www.genome.jp/kegg-bin/show_pathway?hsa03250 "," CREBBP  EP300"
0.0445133352370854,2,63,6.66404543468764,"Path:hsa00310 Lysine degradation","http://www.genome.jp/kegg-bin/show_pathway?hsa00310 "," DLD  KMT2A"
0.0445133352370854,2,63,6.66404543468764,"Path:hsa04623 Cytosolic DNA-sensing pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04623 "," IL6  RELA"
0.0445133352370854,2,63,6.66404543468764,"Path:hsa05217 Basal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05217 "," CTNNB1  TP53"
0.0495562109028317,2,67,6.26619197590032,"Path:hsa05221 Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05221 "," RELA  STAT3"
0.0561677674691396,2,72,5.83103975535168,"Path:hsa05218 Melanoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05218 "," EGFR  TP53"
0.0573152016201754,2,73,5.75116249842906,"Path:hsa00562 Inositol phosphate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00562 "," PLCB2  PLCG1"
0.0627606528041848,2,77,5.45240081019898,"Path:hsa05412 Arrhythmogenic right ventricular cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05412 "," CTNNB1  ITGB1"
0.0744053380173576,2,85,4.93923367512143,"Path:hsa04742 Taste transduction","http://www.genome.jp/kegg-bin/show_pathway?hsa04742 "," PLCB2  PRKACG"
0.0802766899953749,2,89,4.71724564477889,"Path:hsa04976 Bile secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04976 "," CYP3A4  PRKACG"
0.0846612328185892,2,92,4.56342241723175,"Path:hsa05323 Rheumatoid arthritis","http://www.genome.jp/kegg-bin/show_pathway?hsa05323 "," IL6  JUN"
0.0858811674952026,2,93,4.51435335898195,"Path:hsa04350 TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04350 "," CREBBP  EP300"
0.0864888845766206,1,16,13.1198394495413,"Path:hsa00430 Taurine and hypotaurine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00430 "," GAD1"
0.0899255599065446,2,96,4.37327981651376,"Path:hsa05414 Dilated cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05414 "," ITGB1  PRKACG"
0.0908828114154027,1,17,12.3480841878036,"Path:hsa00910 Nitrogen metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00910 "," GLUD2"
0.0939828405318233,2,99,4.24075618571031,"Path:hsa04640 Hematopoietic cell lineage","http://www.genome.jp/kegg-bin/show_pathway?hsa04640 "," IL6  CD38"
0.10526012730136,1,20,10.495871559633,"Path:hsa00670 One carbon pool by folate","http://www.genome.jp/kegg-bin/show_pathway?hsa00670 "," SHMT2"
0.114753698187987,1,22,9.54170141784821,"Path:hsa00220 Arginine biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00220 "," GLUD2"
0.118672503063642,1,23,9.1268448344635,"Path:hsa03430 Mismatch repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03430 "," PCNA"
0.118672503063642,1,23,9.1268448344635,"Path:hsa04964 Proximal tubule bicarbonate reclamation","http://www.genome.jp/kegg-bin/show_pathway?hsa04964 "," GLUD2"
0.132655958222329,1,26,8.07374735356387,"Path:hsa04950 Maturity onset diabetes of the young","http://www.genome.jp/kegg-bin/show_pathway?hsa04950 "," PAX6"
0.136859251633371,1,27,7.77471967380224,"Path:hsa00650 Butanoate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00650 "," GAD1"
0.14974997908744,1,30,6.99724770642202,"Path:hsa00020 Citrate cycle (TCA cycle)","http://www.genome.jp/kegg-bin/show_pathway?hsa00020 "," DLD"
0.14974997908744,1,30,6.99724770642202,"Path:hsa00591 Linoleic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00591 "," CYP3A4"
0.153741220630966,1,31,6.77153003847292,"Path:hsa00410 beta-Alanine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00410 "," GAD1"
0.157677616715275,1,32,6.55991972477064,"Path:hsa00640 Propanoate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00640 "," DLD"
0.174313136767259,1,36,5.83103975535168,"Path:hsa00350 Tyrosine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00350 "," AOX1"
0.174313136767259,1,36,5.83103975535168,"Path:hsa03030 DNA replication","http://www.genome.jp/kegg-bin/show_pathway?hsa03030 "," PCNA"
0.18160154558957,2,153,2.74401870840079,"Path:hsa01240 Biosynthesis of cofactors","http://www.genome.jp/kegg-bin/show_pathway?hsa01240 "," DLD  SHMT2"
0.184546015813069,2,155,2.70861201538917,"Path:hsa04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04150 "," PRKCA  PRKCG"
0.18956933105367,1,40,5.24793577981651,"Path:hsa05033 Nicotine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05033 "," GRIN2A"
0.193078705907598,1,41,5.11993734616245,"Path:hsa04216 Ferroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04216 "," TP53"
0.196539637556572,1,42,4.99803407601573,"Path:hsa05332 Graft-versus-host disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05332 "," IL6"
0.199952803638373,1,43,4.88180072541071,"Path:hsa04940 Type I diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?hsa04940 "," GAD1"
