Compound,Protein,Neighborhood_1,Tag
Cell_growth,TSPAN33,Target,Target-Cell_growth
Cell_growth,AMOTL2,Target,Target-Cell_growth
Cell_growth,EPS8,Target,Target-Cell_growth
Cell_growth,CSF1R,Target,Target-Cell_growth
Cell_growth,TYROBP,Target,Target-Cell_growth
Cell_growth,TNFSF18,Target,Target-Cell_growth
Cell_growth,CLEC5A,Target,Target-Cell_growth
Cell_growth,PSEN1,Target,Target-Cell_growth
Cell_growth,HDAC3,Target,Target-Cell_growth
Cell_growth,NPHS1,Target,Target-Cell_growth
Cell_growth,SPIRE2,Target,Target-Cell_growth
Cell_growth,IL1R1,Target,Target-Cell_growth
Cell_growth,IL17RC,Target,Target-Cell_growth
Cell_growth,ARSB,Target,Target-Cell_growth
Cell_growth,TLE6,Target,Target-Cell_growth
Cell_growth,CCL27,Target,Target-Cell_growth
Cell_growth,CD27,Target,Target-Cell_growth
Cell_growth,RNF112,Target,Target-Cell_growth
Cell_growth,STEEP1,Target,Target-Cell_growth
Cell_growth,DES,Target,Target-Cell_growth
Cell_growth,SLC6A3,Target,Target-Cell_growth
Cell_growth,SOHLH1,Target,Target-Cell_growth
Cell_growth,GPRC5B,Target,Target-Cell_growth
Cell_growth,FAP,Target,Target-Cell_growth
Cell_growth,SNORC,Target,Target-Cell_growth
Cell_growth,FEZF1,Target,Target-Cell_growth
Cell_growth,ACVR2A,Target,Target-Cell_growth
Cell_growth,ESRRB,Target,Target-Cell_growth
Cell_growth,GYS2,Target,Target-Cell_growth
Cell_growth,LRP4,Target,Target-Cell_growth
Cell_growth,PKP2,Target,Target-Cell_growth
Cell_growth,AGO1,Target,Target-Cell_growth
Cell_growth,PIN1,Target,Target-Cell_growth
Cell_growth,FCGR3A,Target,Target-Cell_growth
Cell_growth,FCGR3B,Target,Target-Cell_growth
Cell_growth,FMN2,Target,Target-Cell_growth
Cell_growth,BIN2,Target,Target-Cell_growth
Cell_growth,TUBG1,Target,Target-Cell_growth
Cell_growth,MTA2,Target,Target-Cell_growth
Cell_growth,PITPNM1,Target,Target-Cell_growth
Cell_growth,GLIPR1L1,Target,Target-Cell_growth
Cell_growth,VPS4B,Target,Target-Cell_growth
Cell_growth,GAS2L2,Target,Target-Cell_growth
Cell_growth,PDGFRB,Target,Target-Cell_growth
Cell_growth,GRB2,Target,Target-Cell_growth
Cell_growth,HDGFL3,Target,Target-Cell_growth
Cell_growth,EGFL8,Target,Target-Cell_growth
Cell_growth,NTRK2,Target,Target-Cell_growth
Cell_growth,EGFL7,Target,Target-Cell_growth
Cell_growth,EPS15,Target,Target-Cell_growth
Cell_growth,HGS,Target,Target-Cell_growth
Cell_growth,FLT1,Target,Target-Cell_growth
Cell_growth,EPHA7,Target,Target-Cell_growth
Cell_growth,EFNA5,Target,Target-Cell_growth
Cell_growth,SULF1,Target,Target-Cell_growth
Cell_growth,NEDD4,Target,Target-Cell_growth
Cell_growth,SULF2,Target,Target-Cell_growth
Cell_growth,ADIPOQ,Target,Target-Cell_growth
Cell_growth,ACVR1,Target,Target-Cell_growth
Cell_growth,ACVR1B,Target,Target-Cell_growth
Cell_growth,EPS8L2,Target,Target-Cell_growth
Cell_growth,MEGF10,Target,Target-Cell_growth
