Compound,Protein,Neighborhood_1,Tag
Sleep,BHLHE40,1Neigh,1Neigh-Sleep
Sleep,NFIL3,1Neigh,1Neigh-Sleep
Sleep,PPARGC1A,1Neigh,1Neigh-Sleep
Sleep,NCOR2,1Neigh,1Neigh-Sleep
Sleep,DLG4,1Neigh,1Neigh-Sleep
Sleep,KCNN4,1Neigh,1Neigh-Sleep
Sleep,CNTNAP2,1Neigh,1Neigh-Sleep
Sleep,RPS5,1Neigh,1Neigh-Sleep
Sleep,CYFIP1,1Neigh,1Neigh-Sleep
Sleep,DDX6,1Neigh,1Neigh-Sleep
Sleep,UBAP2L,1Neigh,1Neigh-Sleep
Sleep,TDRD3,1Neigh,1Neigh-Sleep
Sleep,HNRNPK,1Neigh,1Neigh-Sleep
Sleep,CPEB2,1Neigh,1Neigh-Sleep
Sleep,CDKN2A,1Neigh,1Neigh-Sleep
Sleep,BRAF,1Neigh,1Neigh-Sleep
Sleep,H3-2,1Neigh,1Neigh-Sleep
Sleep,PTPN11,1Neigh,1Neigh-Sleep
Sleep,RET,1Neigh,1Neigh-Sleep
Sleep,SPRED2,1Neigh,1Neigh-Sleep
Sleep,SDHD,1Neigh,1Neigh-Sleep
Sleep,DLG2,1Neigh,1Neigh-Sleep
Sleep,DLGAP2,1Neigh,1Neigh-Sleep
Sleep,RORB,1Neigh,1Neigh-Sleep
Sleep,GNAI1,1Neigh,1Neigh-Sleep
Sleep,ARRB1,1Neigh,1Neigh-Sleep
Sleep,FSHB,1Neigh,1Neigh-Sleep
Sleep,LOC102723407,1Neigh,1Neigh-Sleep
Sleep,ADCYAP1,1Neigh,1Neigh-Sleep
Sleep,NPPA,1Neigh,1Neigh-Sleep
Sleep,PARP1,Target,Target-Sleep
Sleep,NMU,Target,Target-Sleep
Sleep,IL18,Target,Target-Sleep
Sleep,ROGDI,Target,Target-Sleep
Sleep,LZTR1,Target,Target-Sleep
Sleep,CEACAM6,Target,Target-Sleep
Sleep,PTGDS,Target,Target-Sleep
Sleep,PLN,Target,Target-Sleep
Sleep,NR1D1,Target,Target-Sleep
Sleep,KCNA2,Target,Target-Sleep
Sleep,FXR1,Target,Target-Sleep
Sleep,NF1,Target,Target-Sleep
Sleep,NLGN1,Target,Target-Sleep
Sleep,PER3,Target,Target-Sleep
Sleep,ADRB1,Target,Target-Sleep
Sleep,HCRTR2,Target,Target-Sleep
