Compound,Protein,Neighborhood_1,Tag
Nootropic,FOXA1,1Neigh,1Neigh-Nootropic
Nootropic,APOE,1Neigh,1Neigh-Nootropic
Nootropic,JUND,1Neigh,1Neigh-Nootropic
Nootropic,RARA,1Neigh,1Neigh-Nootropic
Nootropic,FUS,1Neigh,1Neigh-Nootropic
Nootropic,SMARCC1,1Neigh,1Neigh-Nootropic
Nootropic,H3-3B,1Neigh,1Neigh-Nootropic
Nootropic,KDM6B,1Neigh,1Neigh-Nootropic
Nootropic,KRAS,1Neigh,1Neigh-Nootropic
Nootropic,CCNB1,1Neigh,1Neigh-Nootropic
Nootropic,VHL,1Neigh,1Neigh-Nootropic
Nootropic,NOTCH2,1Neigh,1Neigh-Nootropic
Nootropic,DDB2,1Neigh,1Neigh-Nootropic
Nootropic,MDM2,1Neigh,1Neigh-Nootropic
Nootropic,MED4,1Neigh,1Neigh-Nootropic
Nootropic,TTC5,1Neigh,1Neigh-Nootropic
Nootropic,KAT7,1Neigh,1Neigh-Nootropic
Nootropic,RORA,1Neigh,1Neigh-Nootropic
Nootropic,ANAPC5,1Neigh,1Neigh-Nootropic
Nootropic,ATF1,1Neigh,1Neigh-Nootropic
Nootropic,SMAD7,1Neigh,1Neigh-Nootropic
Nootropic,SMAD2,1Neigh,1Neigh-Nootropic
Nootropic,KMT2C,1Neigh,1Neigh-Nootropic
Nootropic,YY1,1Neigh,1Neigh-Nootropic
Nootropic,CREBBP,1Neigh,1Neigh-Nootropic
Nootropic,SRCAP,1Neigh,1Neigh-Nootropic
Nootropic,SETD1A,1Neigh,1Neigh-Nootropic
Nootropic,ELL,1Neigh,1Neigh-Nootropic
Nootropic,TCF3,1Neigh,1Neigh-Nootropic
Nootropic,MED15,1Neigh,1Neigh-Nootropic
Nootropic,IL1B,1Neigh,1Neigh-Nootropic
Nootropic,BRD4,1Neigh,1Neigh-Nootropic
Nootropic,EPAS1,1Neigh,1Neigh-Nootropic
Nootropic,KAT2B,1Neigh,1Neigh-Nootropic
Nootropic,ATF2,1Neigh,1Neigh-Nootropic
Nootropic,RBBP5,1Neigh,1Neigh-Nootropic
Nootropic,HDAC4,1Neigh,1Neigh-Nootropic
Nootropic,THRA,1Neigh,1Neigh-Nootropic
Nootropic,STAT3,1Neigh,1Neigh-Nootropic
Nootropic,TP63,1Neigh,1Neigh-Nootropic
Nootropic,KLF1,1Neigh,1Neigh-Nootropic
Nootropic,PPARGC1A,1Neigh,1Neigh-Nootropic
Nootropic,LEF1,1Neigh,1Neigh-Nootropic
Nootropic,KAT6A,1Neigh,1Neigh-Nootropic
Nootropic,ASCL1,1Neigh,1Neigh-Nootropic
Nootropic,RB1,1Neigh,1Neigh-Nootropic
Nootropic,PML,1Neigh,1Neigh-Nootropic
Nootropic,NCOR1,1Neigh,1Neigh-Nootropic
Nootropic,TP53,1Neigh,1Neigh-Nootropic
Nootropic,MEF2D,1Neigh,1Neigh-Nootropic
Nootropic,CREB3L4,1Neigh,1Neigh-Nootropic
Nootropic,SKP2,1Neigh,1Neigh-Nootropic
Nootropic,ATM,1Neigh,1Neigh-Nootropic
Nootropic,MED13L,1Neigh,1Neigh-Nootropic
Nootropic,TCF7L1,1Neigh,1Neigh-Nootropic
Nootropic,CAMK4,1Neigh,1Neigh-Nootropic
