Compound,Protein,Neighborhood_1,Tag
Nervous_system,METTL14,Target,Target-Nervous_system
Nervous_system,TAS1R1,Target,Target-Nervous_system
Nervous_system,TAS1R2,Target,Target-Nervous_system
Nervous_system,FXR2,Target,Target-Nervous_system
Nervous_system,FXR1,Target,Target-Nervous_system
Nervous_system,TMEM108,Target,Target-Nervous_system
Nervous_system,NDNF,Target,Target-Nervous_system
Nervous_system,NRDC,Target,Target-Nervous_system
Nervous_system,TMEM98,Target,Target-Nervous_system
Nervous_system,QKI,Target,Target-Nervous_system
Nervous_system,SREBF2,Target,Target-Nervous_system
Nervous_system,ZNF488,Target,Target-Nervous_system
Nervous_system,ABCD1,Target,Target-Nervous_system
Nervous_system,ZSWIM6,Target,Target-Nervous_system
Nervous_system,LMO4,Target,Target-Nervous_system
Nervous_system,MNX1,Target,Target-Nervous_system
Nervous_system,JAM2,Target,Target-Nervous_system
Nervous_system,RNF10,Target,Target-Nervous_system
Nervous_system,NFIB,Target,Target-Nervous_system
Nervous_system,HES1,Target,Target-Nervous_system
Nervous_system,NMU,Target,Target-Nervous_system
Nervous_system,TAC4,Target,Target-Nervous_system
Nervous_system,ZNF365,Target,Target-Nervous_system
Nervous_system,CCN3,Target,Target-Nervous_system
Nervous_system,TRNP1,Target,Target-Nervous_system
Nervous_system,NRROS,Target,Target-Nervous_system
Nervous_system,ATF5,Target,Target-Nervous_system
Nervous_system,ATPSCKMT,Target,Target-Nervous_system
Nervous_system,MXRA8,Target,Target-Nervous_system
Nervous_system,ARL13B,Target,Target-Nervous_system
Nervous_system,RORA,Target,Target-Nervous_system
Nervous_system,SOX6,Target,Target-Nervous_system
Nervous_system,SOX13,Target,Target-Nervous_system
Nervous_system,AKNA,Target,Target-Nervous_system
Nervous_system,HTR6,Target,Target-Nervous_system
Nervous_system,DHH,Target,Target-Nervous_system
Nervous_system,SHH,Target,Target-Nervous_system
Nervous_system,KIF3B,Target,Target-Nervous_system
Nervous_system,SMR3B,Target,Target-Nervous_system
Nervous_system,KCNK2,Target,Target-Nervous_system
Nervous_system,SHANK1,Target,Target-Nervous_system
Nervous_system,CDK5,Target,Target-Nervous_system
Nervous_system,NMUR2,Target,Target-Nervous_system
Nervous_system,TUBB2B,Target,Target-Nervous_system
Nervous_system,DNAAF4,Target,Target-Nervous_system
Nervous_system,IER2,Target,Target-Nervous_system
Nervous_system,SPX,Target,Target-Nervous_system
Nervous_system,DCDC2,Target,Target-Nervous_system
Nervous_system,PICK1,Target,Target-Nervous_system
Nervous_system,GCM2,Target,Target-Nervous_system
Nervous_system,COPS8,Target,Target-Nervous_system
Nervous_system,RAF1,Target,Target-Nervous_system
