Compound,Protein,Neighborhood_1,Tag
Choline,FRAT1,1Neigh,Choline-1Neigh
Choline,XIAP,1Neigh,Choline-1Neigh
Choline,PARD6B,1Neigh,Choline-1Neigh
Choline,PTEN,1Neigh,Choline-1Neigh
Choline,OGT,1Neigh,Choline-1Neigh
Choline,PARD3,1Neigh,Choline-1Neigh
Choline,AMER1,1Neigh,Choline-1Neigh
Choline,CTNNBIP1,1Neigh,Choline-1Neigh
Choline,PRKCZ,1Neigh,Choline-1Neigh
Choline,DVL1,1Neigh,Choline-1Neigh
Choline,FOXO1,1Neigh,Choline-1Neigh
Choline,CSNK1A1L,1Neigh,Choline-1Neigh
Choline,CALML5,1Neigh,Choline-1Neigh
Choline,RCAN1,1Neigh,Choline-1Neigh
Choline,KLC3,1Neigh,Choline-1Neigh
Choline,AKT2,1Neigh,Choline-1Neigh
Choline,PTPA,1Neigh,Choline-1Neigh
Choline,KIF7,1Neigh,Choline-1Neigh
Choline,PPP3CB,1Neigh,Choline-1Neigh
Choline,PPP3CA,1Neigh,Choline-1Neigh
Choline,GLI3,1Neigh,Choline-1Neigh
Choline,NFATC2,1Neigh,Choline-1Neigh
Choline,ILK,1Neigh,Choline-1Neigh
Choline,CSNK1E,1Neigh,Choline-1Neigh
Choline,NFE2L2,1Neigh,Choline-1Neigh
Choline,PPP3CC,1Neigh,Choline-1Neigh
Choline,BCL2,1Neigh,Choline-1Neigh
Choline,CTNND1,1Neigh,Choline-1Neigh
Choline,CREB1,1Neigh,Choline-1Neigh
Choline,NFATC1,1Neigh,Choline-1Neigh
Choline,KIF5C,1Neigh,Choline-1Neigh
Choline,KLC2,1Neigh,Choline-1Neigh
Choline,RAF1,1Neigh,Choline-1Neigh
Choline,DISC1,1Neigh,Choline-1Neigh
Choline,ADGRA2,1Neigh,Choline-1Neigh
Choline,KIF5A,1Neigh,Choline-1Neigh
Choline,PPP2R5D,1Neigh,Choline-1Neigh
Choline,PPP2CA,1Neigh,Choline-1Neigh
Choline,TRAF6,1Neigh,Choline-1Neigh
Choline,APC2,1Neigh,Choline-1Neigh
Choline,AKT1,1Neigh,Choline-1Neigh
Choline,TBC1D7,1Neigh,Choline-1Neigh
Choline,TNFAIP3,1Neigh,Choline-1Neigh
Choline,IKBKG,1Neigh,Choline-1Neigh
Choline,MUC1,1Neigh,Choline-1Neigh
Choline,ACTB,1Neigh,Choline-1Neigh
Choline,SERPINE1,1Neigh,Choline-1Neigh
Choline,HTR2B,1Neigh,Choline-1Neigh
Choline,REN,1Neigh,Choline-1Neigh
Choline,ACE,1Neigh,Choline-1Neigh
Choline,F2,1Neigh,Choline-1Neigh
Choline,AGTR2,1Neigh,Choline-1Neigh
Choline,EDN2,1Neigh,Choline-1Neigh
Choline,AVP,1Neigh,Choline-1Neigh
Choline,APLN,1Neigh,Choline-1Neigh
Choline,BDKRB2,1Neigh,Choline-1Neigh
Choline,C5,1Neigh,Choline-1Neigh
Choline,C3,1Neigh,Choline-1Neigh
Choline,SERPING1,1Neigh,Choline-1Neigh
Choline,CCR5,1Neigh,Choline-1Neigh
Choline,CXCL8,1Neigh,Choline-1Neigh
Choline,CR1,1Neigh,Choline-1Neigh
Choline,CD55,1Neigh,Choline-1Neigh
Choline,MBL2,1Neigh,Choline-1Neigh
Choline,C1QA,1Neigh,Choline-1Neigh
Choline,C4A,1Neigh,Choline-1Neigh
Choline,GNGT1,1Neigh,Choline-1Neigh
Choline,GNG8,1Neigh,Choline-1Neigh
Choline,GNG5,1Neigh,Choline-1Neigh
Choline,GNGT2,1Neigh,Choline-1Neigh
Choline,APOH,1Neigh,Choline-1Neigh
Choline,PON1,1Neigh,Choline-1Neigh
